1.,0.,300.,0.
1.8548746104763318,0.08275234004422889,496.64190316161597,18.39184206697358
2.988589565040675,0.052424826864496274,727.2537884403865,10.304611758089607
3.91994940651966,0.06008670898256883,907.6039649531637,11.42862153766275
4.681713694480728,0.06426368628826694,1050.316840912124,11.881562232535355
5.332764505119454,0.06669367727409517,1172.344445566441,12.571263084203347
5.897988392758844,0.06865652851091279,1276.144561919847,12.416050360914054
6.408472366667155,0.06878480715074574,1368.9193651454457,12.490908736095584
6.86714141504316,0.0345856006681135,1451.498466635558,6.174346672952917
7.313505607020965,0.03486411843330925,1530.5480127252035,6.124854345258346
7.707699375059735,0.0348475699581242,1599.5976005740083,6.095145404615262
8.08412190267893,0.034846352985177076,1665.7412245142204,6.108332829891785
8.434026235444277,0.03476494639709772,1726.656597499184,6.004948271119521
8.782383349682078,0.034794190457675137,1786.6568055806383,5.982158692597842
9.864073073053325,0.04075134493737187,1972.0475975931458,6.881271051480785
9.424620627604337,0.03472311617307752,1897.362569842715,5.9560186639027535
9.730489759875839,0.03520667824784647,1949.4475622486402,5.967793165726617
